0: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 9, 15, 25, 13, 19, 8, 16, 17, 10, 21, 6], [26, 18, 22, 30, 31, 23, 38, 28, 44, 40, 34, 43], [29, 33, 37, 36, 32, 39, 42, 46, 41, 45, 47, 51], [49, 50, 52, 48, 53, 55, 54, 59, 56, 57, 58, 60]]
74: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 9, 17, 13, 10, 16, 15, 18, 21, 19, 26], [22, 30, 28, 25, 23, 31, 29, 44, 33, 34, 43, 37], [32, 36, 38, 39, 40, 42, 45, 41, 47, 46, 50], [57, 52, 49, 51, 48, 55, 54, 56, 53, 59, 58, 60]]
75: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4], [12, 5, 24, 6, 9, 10, 8, 13, 15, 16, 17, 23, 21], [19, 22, 18, 25, 28, 29, 31, 26, 30, 40, 33, 32, 36], [39, 41, 34, 42, 47, 38, 46, 43, 45, 37, 44, 51], [49, 48, 54, 52, 53, 55, 56, 57, 50, 58, 59, 60]]
76: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 10, 9, 13, 15, 8, 25, 16, 19, 6, 21, 22, 31], [23, 17, 28, 18, 26, 29, 30, 40, 33, 38, 37], [32, 36, 39, 34, 41, 42, 46, 45, 44, 47, 43, 50], [49, 54, 48, 55, 51, 53, 52, 57, 58, 56, 59, 60]]
77: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 8, 10, 13, 15, 18, 17, 16, 21, 23, 19], [26, 31, 22, 25, 28, 29, 30, 40, 32, 41, 36], [47, 54, 37, 33, 39, 42, 38, 34, 44, 45, 43, 51], [56, 46, 50, 48, 53, 55, 49, 52, 57, 59, 58, 60]]
78: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 13, 10, 8, 15, 17, 16, 19, 21, 18], [22, 23, 25, 26, 29, 28, 30, 31, 44, 41, 36, 32], [33, 37, 38, 34, 47, 39, 43, 40, 45, 46, 42, 51], [48, 49, 52, 55, 53, 54, 50, 56, 57, 59, 58, 60]]
79: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 8, 9, 10, 15, 13, 16, 17, 18, 21, 19, 30], [23, 22, 25, 31, 26, 29, 28, 44, 34, 39, 36], [60, 33, 42, 38, 45, 32, 43, 37, 40, 41, 46, 51], [49, 48, 47, 52, 53, 50, 54, 55, 56, 59, 57, 58]]
80: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [13, 8, 9, 10, 6, 15, 16, 17, 26, 21, 23, 19], [18, 22, 25, 29, 28, 46, 30, 40, 31, 32, 36], [33, 37, 38, 45, 41, 44, 34, 39, 42, 47, 43, 51], [49, 48, 54, 50, 53, 52, 55, 56, 57, 58, 59, 60]]
81: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [9, 6, 10, 8, 31, 13, 19, 23, 16, 21, 22], [17, 26, 18, 29, 25, 30, 28, 15, 44, 32, 34, 45], [37, 38, 33, 36, 39, 46, 40, 43, 42, 47, 50, 51], [49, 48, 41, 53, 55, 52, 54, 56, 59, 57, 58, 60]]
82: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 10, 8, 23, 13, 19, 16, 18, 21, 15], [30, 25, 22, 29, 17, 26, 28, 31, 44, 36, 39, 43], [32, 33, 37, 38, 41, 40, 34, 45, 47, 42, 46, 51], [48, 53, 54, 49, 55, 50, 52, 57, 56, 59, 58, 60]]
83: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 10, 8, 22, 13, 16, 15, 21, 30, 19, 23], [18, 17, 29, 31, 25, 28, 26, 40, 32, 33], [42, 34, 37, 36, 41, 39, 38, 46, 43, 44, 45, 47, 51], [57, 50, 52, 49, 53, 54, 48, 55, 58, 56, 59, 60]]
84: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4], [12, 5, 24, 6, 8, 9, 10, 26, 15, 16, 17, 23], [31, 13, 18, 22, 19, 25, 28, 21, 29, 30, 40, 33, 37], [36, 32, 34, 38, 39, 47, 45, 42, 43, 41, 44, 46, 51], [57, 48, 50, 49, 52, 55, 53, 54, 58, 56, 59, 60]]
85: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 15, 8, 10, 9, 13, 17, 16, 19], [23, 21, 28, 18, 22, 25, 29, 26, 31, 30, 40, 41, 38, 45], [32, 34, 33, 36, 37, 39, 43, 42, 44, 47, 46, 51], [57, 50, 52, 53, 49, 55, 48, 54, 56, 58, 59, 60]]
86: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 10, 9, 6, 8, 13, 22, 18, 23, 17, 21], [15, 16, 19, 31, 26, 25, 30, 29, 28, 40, 32, 48, 43], [47, 36, 33, 34, 44, 37, 41, 39, 46, 42, 38, 51], [56, 45, 49, 50, 53, 55, 52, 54, 59, 57, 58, 60]]
87: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 15, 9, 8, 19, 30, 18, 17, 10, 21, 13, 26], [16, 22, 23, 29, 25, 31, 34, 44, 36, 28, 33], [41, 32, 37, 38, 45, 39, 40, 47, 43, 46, 42, 51], [48, 54, 52, 49, 53, 55, 50, 59, 57, 56, 58, 60]]
88: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 10, 25, 8, 9, 15, 16, 13, 19, 21, 17, 22], [26, 18, 23, 29, 31, 30, 28, 40, 36, 51, 45, 39], [32, 33, 37, 42, 44, 38, 43, 34, 41, 46, 47], [49, 48, 56, 54, 50, 53, 55, 52, 59, 57, 58, 60]]
89: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 15, 8, 10, 13, 16, 17, 18, 21, 19, 23], [22, 31, 25, 28, 29, 30, 26, 44, 32, 48, 39], [37, 33, 34, 46, 40, 45, 36, 43, 41, 42, 47, 51], [49, 38, 50, 56, 52, 53, 54, 60, 57, 58, 55, 59]]
90: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 8, 10, 15, 31, 13, 18, 16, 30, 21], [19, 9, 17, 23, 22, 25, 28, 26, 29, 40, 56, 57, 43], [44, 52, 37, 33, 32, 46, 38, 34, 45, 36, 39, 51], [49, 48, 41, 53, 42, 59, 54, 47, 50, 55, 58, 60]]
91: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 13, 10, 9, 15, 17, 16, 18, 21, 19], [29, 23, 22, 25, 30, 26, 60, 31, 40, 33, 38, 36], [28, 42, 32, 34, 39, 44, 46, 43, 37, 47, 41, 50], [49, 48, 53, 54, 52, 55, 45, 58, 56, 57, 59, 51]]
92: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 13, 6, 8, 9, 15, 25, 19, 16, 21, 23, 22], [10, 17, 26, 18, 28, 30, 29, 31, 40, 32, 54, 44, 59], [33, 37, 46, 45, 41, 42, 34, 60, 39, 36, 51], [49, 38, 50, 43, 53, 55, 52, 47, 58, 48, 57, 56]]
93: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 13, 10, 26, 8, 16, 25, 18, 21, 19], [17, 15, 31, 23, 22, 28, 30, 29, 40, 32, 36], [34, 33, 37, 38, 41, 42, 39, 44, 43, 46, 45, 47, 51], [57, 50, 48, 55, 54, 52, 53, 49, 58, 56, 59, 60]]
94: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 8, 10, 25, 29, 16, 21, 19, 13, 18, 26], [17, 23, 15, 22, 28, 30, 31, 40, 32, 37, 36, 33], [34, 39, 38, 43, 46, 47, 41, 45, 48, 44, 51], [49, 42, 50, 52, 53, 55, 54, 60, 57, 59, 58, 56]]
95: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 8, 10, 30, 13, 17, 15, 18, 21, 19, 16], [22, 23, 29, 25, 26, 28, 31, 40, 32, 34], [37, 36, 39, 33, 44, 38, 43, 41, 42, 46, 47, 49, 51], [57, 48, 45, 50, 52, 53, 55, 54, 56, 59, 58, 60]]
96: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 8, 6, 9, 10, 29, 15, 16, 17, 13, 23, 19, 31], [18, 22, 25, 21, 26, 28, 30, 40, 34, 39, 46], [33, 36, 41, 32, 37, 38, 42, 43, 45, 44, 47, 51], [49, 50, 48, 55, 53, 54, 52, 58, 56, 57, 59, 60]]
97: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 15, 10, 8, 13, 17, 18, 16, 21], [19, 23, 25, 22, 31, 26, 30, 28, 29, 40, 32, 49], [39, 37, 33, 38, 44, 42, 34, 36, 43, 41, 45, 46, 51], [57, 47, 50, 48, 52, 53, 55, 54, 56, 58, 59, 60]]
98: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 8, 13, 9, 10, 15, 16, 19, 17, 23, 18], [22, 21, 31, 25, 30, 26, 28, 29, 40, 32, 34, 38], [37, 41, 33, 39, 36, 44, 47, 45, 43, 42, 46, 51], [52, 48, 50, 55, 57, 53, 49, 59, 58, 60, 54, 56]]
99: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 9, 8, 10, 15, 18, 17, 19, 21, 16, 22], [25, 23, 29, 26, 30, 28, 31, 40, 32, 43, 33, 36], [38, 37, 39, 47, 44, 34, 45, 54, 41, 46, 51], [49, 48, 52, 42, 53, 55, 57, 50, 56, 59, 58, 60]]
100: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 15, 8, 10, 13, 17, 29, 19, 16, 18], [21, 22, 23, 31, 26, 25, 28, 30, 40, 32, 36, 37], [33, 39, 38, 43, 42, 47, 34, 41, 44, 45, 46, 51], [49, 50, 48, 52, 54, 55, 53, 56, 59, 57, 58, 60]]
101: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 8, 13, 9, 17, 10, 15, 16, 18, 25], [23, 19, 22, 21, 26, 28, 29, 30, 31, 40, 32, 34, 33], [43, 36, 38, 39, 42, 44, 47, 41, 37, 46, 45, 51], [49, 52, 48, 55, 50, 53, 54, 56, 59, 58, 57, 60]]
102: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 13, 9, 10, 15, 16, 31, 17, 18, 19], [21, 22, 23, 28, 26, 30, 29, 25, 40, 34, 32, 41], [47, 33, 37, 38, 36, 43, 39, 42, 45, 46, 44, 50], [48, 54, 53, 58, 51, 49, 52, 56, 57, 59, 55, 60]]
103: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 10, 29, 8, 9, 13, 19, 15, 16, 17, 23], [26, 31, 18, 25, 21, 30, 40, 60, 22, 41, 28, 43], [46, 36, 37, 39, 42, 32, 33, 47, 34, 38, 44, 51], [49, 52, 48, 50, 54, 45, 53, 57, 55, 56, 58, 59]]
104: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 9, 8, 10, 15, 16, 17, 18, 29, 23], [19, 21, 22, 30, 25, 28, 31, 26, 40, 32, 54], [33, 36, 37, 39, 34, 38, 41, 44, 42, 43, 45, 46, 51], [57, 47, 49, 55, 48, 52, 50, 56, 53, 59, 58, 60]]
105: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 8, 10, 9, 13, 31, 15, 16, 17, 18, 19, 6, 26], [22, 25, 30, 21, 23, 38, 28, 44, 29, 33, 43], [34, 32, 37, 39, 36, 47, 40, 46, 41, 45, 42, 51], [49, 52, 50, 48, 55, 53, 54, 59, 57, 58, 56, 60]]
106: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 13, 25, 15, 19, 8, 16, 18, 9, 21, 10, 17], [23, 22, 26, 29, 31, 28, 30, 40, 32, 34, 33], [57, 37, 36, 38, 39, 44, 42, 46, 41, 43, 47, 51], [48, 50, 52, 49, 53, 55, 45, 59, 58, 54, 56, 60]]
107: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 8, 15, 13, 17, 16, 19, 23, 26], [18, 29, 22, 31, 21, 25, 30, 10, 28, 40, 32, 44], [39, 37, 38, 43, 36, 46, 47, 34, 33, 41, 50, 45, 51], [49, 42, 54, 52, 53, 58, 48, 55, 57, 59, 56, 60]]
108: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 8, 10, 15, 17, 13, 23, 16, 18, 19], [22, 31, 28, 21, 30, 25, 26, 29, 40, 32, 33, 38], [45, 34, 46, 36, 44, 37, 42, 41, 39, 47, 48, 51], [56, 54, 43, 50, 49, 53, 52, 60, 59, 57, 58, 55]]
109: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 9, 29, 8, 10, 15, 19, 28, 16, 21, 22], [13, 30, 18, 17, 23, 25, 26, 31, 44, 32, 33, 36], [38, 34, 37, 39, 40, 41, 43, 42, 45, 46, 47, 50], [48, 54, 49, 52, 51, 55, 56, 53, 57, 59, 58, 60]]
110: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 8, 13, 9, 6, 26, 15, 18, 10, 28], [19, 17, 21, 23, 16, 22, 25, 29, 31, 30, 40, 36, 33], [34, 38, 39, 37, 47, 32, 41, 42, 46, 45, 43, 44, 50], [48, 54, 49, 56, 51, 52, 53, 55, 57, 60, 58, 59]]
111: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 8, 10, 15, 13, 16, 19, 22, 18], [17, 21, 23, 26, 25, 31, 28, 29, 30, 44, 41, 37, 36], [60, 32, 33, 34, 39, 38, 42, 43, 40, 45, 47, 51], [57, 50, 52, 46, 49, 55, 48, 54, 56, 53, 59, 58]]
112: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 15, 9, 13, 8, 16, 17, 23, 18, 21, 6], [22, 26, 29, 25, 31, 30, 52, 28, 40, 57, 19, 41, 10], [47, 34, 36, 32, 45, 37, 42, 33, 38, 43, 46, 51], [56, 54, 39, 48, 53, 55, 44, 49, 50, 59, 58, 60]]
113: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 13, 9, 10, 15, 16, 22, 17, 18, 23], [19, 21, 25, 28, 26, 29, 31, 30, 40, 38, 36, 33], [44, 34, 32, 37, 41, 39, 43, 42, 45, 47, 46, 51], [50, 52, 55, 53, 56, 54, 49, 48, 57, 58, 59, 60]]
114: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 9, 13, 10, 19, 16, 17, 25, 29], [15, 30, 18, 22, 26, 23, 21, 28, 31, 40, 34, 32, 33], [36, 39, 37, 41, 45, 38, 43, 42, 46, 47, 44, 51], [49, 50, 52, 48, 54, 55, 53, 58, 56, 57, 59, 60]]
115: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 8, 29, 13, 15, 9, 31, 10, 16, 17, 19, 22], [18, 21, 25, 28, 23, 26, 30, 40, 36, 32, 38], [37, 34, 39, 33, 42, 44, 43, 41, 45, 46, 47, 51], [56, 50, 48, 49, 54, 53, 52, 55, 57, 58, 59, 60]]
116: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [15, 13, 9, 6, 8, 10, 17, 16, 31, 21, 18, 22], [19, 25, 23, 29, 26, 30, 28, 40, 32, 34, 39], [33, 36, 41, 38, 43, 37, 46, 42, 47, 44, 49, 51], [56, 48, 45, 50, 53, 55, 54, 59, 52, 57, 58, 60]]
117: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 8, 9, 13, 10, 15, 16, 17, 18, 25, 19, 23], [26, 22, 21, 28, 29, 30, 31, 40, 33, 56, 45, 37], [32, 34, 36, 46, 39, 43, 38, 47, 41, 42, 51], [49, 55, 48, 44, 52, 50, 53, 60, 57, 54, 59, 58]]
118: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 15, 8, 13, 9, 17, 16, 6, 22, 31, 29, 19], [10, 18, 26, 21, 28, 23, 25, 30, 44, 41, 34, 32, 37], [38, 33, 36, 46, 39, 43, 42, 47, 40, 45, 51], [49, 54, 48, 50, 52, 53, 55, 56, 59, 57, 58, 60]]
119: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5, 24], [6, 9, 13, 8, 10, 15, 16, 23, 17, 19, 22, 25], [30, 18, 26, 29, 21, 31, 28, 40, 38, 36, 41], [45, 34, 32, 33, 46, 39, 37, 43, 42, 44, 47, 51], [49, 54, 48, 58, 55, 50, 53, 52, 57, 56, 59, 60]]
120: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12, 5], [24, 6, 9, 29, 8, 10, 13, 16, 17, 22, 21], [15, 19, 30, 18, 23, 25, 26, 31, 28, 44, 36, 33, 39], [41, 34, 37, 38, 40, 32, 43, 42, 45, 46, 47, 49], [50, 51, 52, 48, 53, 55, 54, 57, 56, 58, 59, 60]]
121: [[7, 35, 1, 2, 14, 11, 27, 3, 20, 4, 12], [5, 24, 6, 13, 8, 9, 15, 10, 22, 16, 18, 17, 19], [25, 21, 31, 23, 29, 28, 26, 30, 40, 32, 49, 43], [33, 34, 36, 39, 37, 45, 38, 46, 44, 41, 42, 51], [47, 52, 48, 50, 53, 55, 54, 56, 59, 58, 57, 60]]
