0: [[26, 43, 12, 13, 22], [21, 37, 19, 16, 7], [77, 1, 24], [41, 75, 15, 76, 14], [20, 4, 6, 30, 73, 48], [52, 18, 8, 57, 35, 5, 23], [31, 46, 51, 60, 63, 47, 55, 27], [28, 39, 29, 44, 32, 53, 10], [33, 34, 50, 36, 40], [38, 42, 45, 58, 11, 54, 56, 59, 84, 61], [62, 74, 65, 72], [67, 66, 69, 70, 68, 71, 79, 3], [9, 81, 25, 78, 82, 2, 49, 83, 64, 80], [17, 87, 85, 86, 88]]
51: [[22, 43, 36, 7, 1, 5, 2, 3, 6, 4, 12, 13, 11, 14, 8, 30, 9, 10, 24, 23], [27, 16, 15, 18, 21, 25, 17, 19, 56, 20, 60, 31, 26, 28, 29, 37, 49, 52, 32, 34], [61, 33, 44, 45, 39, 42, 41, 35, 38, 40, 46, 47, 48, 51, 53, 54, 55, 59, 50], [57, 63, 58, 62, 65, 68, 64, 77, 67, 66, 79, 69, 78, 71, 70, 76, 73, 74, 72, 75, 86, 80, 81, 85, 83, 84, 82, 87, 88]]
52: [[22, 43, 36, 7, 1, 5, 2, 6, 12, 4, 10, 3, 8, 9, 13, 14, 11, 15, 25, 19, 27], [16, 18, 17, 20, 21, 31, 26, 24, 29, 30, 56, 59, 48, 28, 33, 23, 39, 32, 34, 35], [60, 37, 41, 38, 40, 47, 51, 42, 53, 49, 44, 45, 46, 50, 58, 52, 54, 55], [63, 62, 57, 61, 65, 68, 64, 67, 66, 85, 69, 77, 78, 70, 73, 71, 79, 72, 74, 75, 76, 81, 82, 86, 80, 83, 84, 87, 88]]
53: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 6, 8, 10, 14, 11, 28, 9, 17, 12, 13], [24, 16, 27, 19, 25, 15, 21, 20, 23, 26, 31, 18, 29, 30, 52, 41, 32, 35, 50], [38, 47, 37, 34, 33, 40, 39, 45, 46, 53, 42, 48, 44, 54, 51, 56, 55, 57, 62, 49], [59, 58, 60, 61, 63, 64, 68, 65, 70, 66, 67, 79, 69, 72, 77, 71, 78, 73, 74, 76, 75, 81, 85, 80, 82, 87, 83, 86, 84, 88]]
54: [[22, 43, 36, 5, 1, 7, 2, 6, 4, 12, 3, 11, 25, 8, 30, 10, 14, 13, 9, 26], [51, 17, 18, 15, 21, 16, 20, 19, 23, 31, 24, 27, 28, 29, 48, 32, 62, 34, 35], [49, 44, 47, 37, 33, 39, 42, 40, 45, 41, 38, 50, 54, 60, 61, 46, 56, 55, 57, 52], [53, 58, 59, 63, 66, 72, 64, 73, 68, 71, 74, 79, 65, 67, 70, 76, 75, 69, 78, 77, 82, 85, 80, 84, 81, 87, 86, 83, 88]]
55: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 12, 6, 15, 8, 9, 10, 11, 13, 14, 18], [16, 31, 17, 25, 50, 20, 19, 24, 27, 29, 21, 59, 23, 51, 30, 48, 55, 34, 38], [26, 39, 28, 49, 45, 40, 32, 33, 35, 46, 37, 44, 57, 41, 53, 60, 54, 42, 52, 61], [47, 58, 62, 56, 63, 66, 68, 86, 65, 64, 76, 78, 67, 69, 73, 70, 71, 74, 75, 77, 79, 81, 72, 82, 80, 83, 85, 84, 87, 88]]
56: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 12, 13, 3, 25, 14, 8, 24, 15, 10, 18], [9, 11, 17, 16, 23, 19, 20, 21, 27, 29, 26, 30, 28, 59, 37, 38, 31, 50, 54, 51], [40, 46, 32, 42, 34, 45, 58, 35, 56, 41, 44, 33, 47, 63, 48, 49, 53, 52, 55, 39], [57, 60, 62, 61, 65, 69, 64, 66, 70, 68, 71, 72, 74, 67, 76, 77, 78, 73, 79, 75, 80, 86, 81, 83, 84, 82, 87, 88, 85]]
57: [[22, 43, 36, 11, 1, 3, 2, 4, 12, 6, 5, 9, 7, 13, 10, 8, 14, 25, 29], [18, 21, 19, 30, 15, 16, 17, 20, 24, 27, 26, 55, 23, 28, 31, 33, 32, 45, 34, 37, 38], [39, 41, 42, 44, 50, 40, 46, 35, 47, 53, 48, 56, 51, 54, 52, 63, 49, 60, 57], [58, 62, 59, 61, 65, 72, 64, 68, 77, 69, 66, 78, 67, 70, 75, 71, 73, 74, 76, 79, 87, 80, 82, 81, 86, 83, 84, 85, 88]]
58: [[22, 43, 36, 7, 1, 3, 2, 6, 12, 4, 5, 10, 8, 14, 11, 15, 31, 9, 13], [19, 16, 88, 24, 21, 18, 26, 17, 25, 28, 27, 29, 20, 23, 30, 41, 33, 49, 32, 52], [35, 38, 34, 39, 37, 44, 42, 40, 45, 47, 46, 57, 60, 50, 59, 51, 53, 48, 54], [61, 58, 55, 63, 56, 64, 72, 62, 65, 67, 66, 69, 79, 68, 77, 70, 73, 71, 76, 74, 75, 78, 83, 80, 84, 82, 86, 85, 87, 81]]
59: [[22, 43, 36, 5, 1, 7, 2, 3, 10, 4, 12, 14, 6, 8, 11, 9, 13, 17, 18], [23, 25, 15, 20, 19, 24, 16, 28, 27, 30, 21, 31, 57, 59, 26, 35, 33, 29, 54], [32, 39, 45, 37, 41, 34, 42, 40, 38, 44, 47, 49, 63, 48, 53, 46, 51, 52, 50, 56], [58, 62, 61, 55, 60, 65, 72, 64, 76, 67, 66, 79, 73, 68, 75, 69, 78, 70, 71, 74, 77, 81, 80, 83, 84, 87, 82, 85, 88, 86]]
60: [[22, 43, 36, 7, 1, 3, 2, 8, 6, 5, 14, 4, 9, 10, 12, 11, 17, 26, 13, 15], [31, 21, 16, 18, 25, 59, 19, 20, 24, 28, 23, 27, 29, 49, 51, 46, 60, 48, 45], [34, 55, 35, 32, 47, 41, 42, 39, 61, 30, 63, 40, 38, 33, 37, 44, 50, 53, 56], [52, 54, 58, 62, 57, 64, 76, 65, 73, 67, 66, 69, 71, 68, 70, 74, 72, 77, 75, 78, 79, 82, 81, 80, 84, 83, 85, 87, 88, 86]]
61: [[22, 43, 36, 7, 2, 6, 1, 9, 3, 4, 13, 8, 5, 14, 11, 10, 12, 15, 16], [23, 21, 17, 25, 19, 18, 20, 26, 31, 57, 28, 24, 27, 30, 32, 34, 29, 60, 35], [42, 33, 40, 37, 39, 38, 45, 46, 41, 47, 44, 48, 50, 51, 53, 49, 54, 52, 55, 80], [56, 58, 63, 61, 59, 64, 72, 88, 75, 67, 68, 76, 71, 73, 62, 65, 77, 79, 66, 69, 78, 81, 83, 84, 70, 74, 82, 85, 87, 86]]
62: [[22, 43, 36, 7, 1, 5, 2, 10, 8, 13, 9, 4, 3, 11, 6, 12, 15, 14, 30], [20, 17, 27, 18, 19, 26, 16, 24, 29, 23, 21, 25, 28, 45, 56, 31, 33, 44, 40], [34, 37, 47, 35, 38, 39, 42, 32, 48, 46, 49, 57, 61, 50, 41, 53, 51, 54, 59, 52], [58, 60, 55, 62, 63, 65, 72, 64, 73, 69, 67, 70, 66, 68, 71, 76, 77, 74, 79, 78, 75, 84, 81, 83, 80, 82, 86, 85, 87, 88]]
63: [[22, 43, 36, 7, 1, 3, 2, 6, 12, 5, 9, 4, 10, 13, 8, 31, 25, 11, 14], [15, 16, 51, 18, 19, 20, 17, 29, 23, 24, 21, 30, 28, 61, 27, 33, 26, 34, 32, 42], [39, 38, 35, 45, 40, 47, 37, 44, 46, 48, 50, 56, 41, 49, 53, 63, 52, 54, 57], [55, 59, 58, 60, 62, 65, 68, 64, 73, 67, 76, 66, 75, 71, 69, 70, 72, 79, 78, 77, 74, 84, 81, 80, 82, 83, 86, 85, 87, 88]]
64: [[22, 43, 36, 7, 1, 4, 3, 5, 6, 2, 8, 10, 9, 11, 12, 29, 31, 13, 14], [19, 16, 55, 15, 17, 21, 18, 28, 23, 20, 25, 26, 30, 27, 50, 62, 32, 24, 49, 34], [39, 47, 51, 38, 40, 33, 35, 37, 46, 54, 41, 42, 44, 57, 45, 48, 53, 52, 56], [59, 58, 60, 63, 61, 65, 68, 64, 74, 70, 69, 66, 72, 78, 67, 73, 77, 75, 71, 76, 79, 82, 80, 81, 85, 83, 84, 86, 87, 88]]
65: [[22, 43, 36, 7, 1, 6, 2, 12, 3, 4, 5, 10, 8, 11, 9, 15, 13, 14, 18], [31, 16, 20, 19, 17, 21, 23, 28, 30, 24, 25, 26, 29, 27, 48, 57, 37, 32, 40], [35, 39, 45, 33, 34, 41, 42, 38, 47, 46, 44, 50, 63, 53, 52, 51, 49, 60, 54, 55], [56, 58, 59, 62, 61, 65, 64, 68, 73, 67, 72, 70, 69, 75, 66, 71, 74, 76, 77, 79, 78, 80, 82, 81, 85, 83, 84, 86, 87, 88]]
66: [[22, 43, 36, 7, 1, 3, 2, 10, 12, 4, 5, 9, 6, 8, 11, 28, 14, 13, 15], [27, 16, 31, 20, 18, 29, 17, 30, 19, 21, 24, 61, 23, 25, 26, 33, 50, 41, 40, 39], [35, 34, 49, 45, 38, 32, 46, 37, 42, 51, 55, 56, 44, 52, 47, 53, 60, 54, 48], [57, 58, 63, 62, 59, 65, 64, 70, 66, 71, 76, 67, 78, 69, 73, 68, 72, 74, 75, 77, 79, 82, 80, 86, 81, 83, 84, 87, 85, 88]]
67: [[22, 43, 36, 7, 1, 3, 2, 9, 6, 4, 5, 8, 10, 25, 11, 13, 27, 17, 28, 12, 14], [16, 15, 23, 20, 18, 19, 24, 30, 29, 21, 31, 26, 37, 41, 32, 34, 35, 52, 51, 38], [42, 45, 44, 33, 39, 61, 40, 46, 55, 59, 48, 49, 53, 47, 54, 50, 56, 63], [60, 57, 58, 62, 64, 76, 66, 67, 65, 70, 69, 71, 68, 73, 77, 72, 75, 78, 74, 88, 83, 84, 80, 79, 81, 87, 82, 85, 86]]
68: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 8, 14, 11, 6, 30, 9, 13, 10, 12, 29], [24, 16, 23, 25, 18, 15, 17, 28, 21, 27, 19, 20, 57, 26, 58, 34, 31, 62, 37], [32, 44, 35, 45, 33, 42, 38, 41, 46, 49, 39, 52, 61, 48, 50, 55, 56, 40, 47, 60, 53], [51, 54, 59, 63, 64, 68, 65, 69, 67, 66, 75, 72, 71, 70, 78, 73, 77, 74, 76, 79, 81, 82, 80, 84, 83, 87, 85, 86, 88]]
69: [[22, 43, 36, 11, 1, 5, 2, 3, 12, 6, 9, 4, 8, 29, 14, 24, 10, 7], [13, 23, 15, 19, 16, 20, 17, 18, 25, 21, 31, 26, 55, 53, 59, 27, 33, 56, 28, 30, 32], [34, 47, 35, 37, 40, 51, 39, 41, 38, 46, 42, 52, 44, 45, 49, 60, 61, 50, 48, 57], [58, 62, 54, 63, 65, 64, 68, 69, 66, 78, 67, 79, 70, 74, 71, 72, 75, 77, 73, 76, 87, 80, 82, 84, 81, 83, 86, 85, 88]]
70: [[22, 43, 36, 7, 1, 2, 3, 6, 4, 9, 10, 8, 11, 25, 5, 12, 13, 28, 14, 23], [19, 15, 52, 21, 16, 17, 18, 20, 24, 26, 27, 31, 55, 30, 32, 29, 42, 35, 33], [39, 37, 34, 38, 45, 40, 41, 54, 44, 51, 46, 47, 58, 48, 49, 56, 62, 50, 53], [59, 57, 61, 60, 63, 64, 72, 68, 69, 71, 74, 70, 66, 78, 65, 73, 76, 75, 77, 80, 79, 82, 81, 67, 84, 83, 87, 85, 86, 88]]
71: [[22, 43, 36, 11, 1, 3, 2, 4, 5, 13, 6, 8, 9, 12, 15, 24, 14, 7, 17, 23], [25, 16, 19, 18, 20, 21, 26, 27, 29, 37, 61, 28, 31, 30, 32, 35, 45, 42, 10], [39, 34, 38, 47, 46, 40, 41, 33, 51, 56, 50, 44, 48, 59, 49, 54, 60, 52, 55], [53, 57, 63, 62, 58, 64, 68, 66, 73, 65, 72, 71, 67, 76, 82, 69, 70, 74, 75, 77, 79, 83, 78, 80, 81, 87, 84, 86, 85, 88]]
72: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 5, 8, 12, 13, 14, 10, 15, 30, 25, 9, 11], [29, 62, 16, 18, 21, 23, 20, 24, 17, 19, 26, 27, 58, 32, 28, 59, 49, 48, 61], [31, 33, 34, 37, 35, 39, 42, 41, 40, 44, 45, 53, 38, 46, 47, 50, 51, 60, 63, 52], [54, 55, 56, 57, 65, 64, 66, 67, 68, 70, 74, 71, 69, 72, 76, 73, 75, 77, 78, 79, 82, 83, 80, 85, 86, 84, 87, 88, 81]]
73: [[22, 43, 36, 7, 1, 3, 2, 4, 6, 5, 11, 8, 9, 14, 10, 15, 12, 13, 19], [16, 54, 18, 27, 17, 29, 21, 20, 23, 26, 25, 60, 28, 24, 30, 55, 50, 33, 32, 38], [37, 42, 31, 41, 46, 44, 34, 35, 49, 39, 53, 56, 40, 47, 52, 45, 48, 63, 51], [61, 57, 62, 59, 58, 65, 68, 64, 70, 67, 82, 66, 75, 69, 73, 76, 71, 72, 74, 77, 78, 79, 80, 83, 81, 85, 86, 84, 87, 88]]
74: [[22, 43, 36, 3, 1, 6, 2, 11, 5, 4, 12, 8, 24, 14, 15, 13, 17, 19, 7], [9, 23, 28, 10, 20, 29, 16, 18, 26, 21, 25, 27, 30, 51, 53, 59, 35, 34, 57, 58], [31, 45, 32, 33, 38, 37, 46, 39, 41, 40, 42, 44, 55, 60, 54, 52, 47, 49, 48], [50, 56, 63, 61, 62, 65, 72, 66, 64, 71, 74, 67, 77, 73, 70, 69, 76, 75, 79, 83, 78, 82, 81, 80, 68, 87, 84, 86, 85, 88]]
75: [[22, 43, 36, 7, 1, 5, 2, 3, 8, 12, 4, 6, 9, 30, 11, 13, 14, 10, 15], [21, 23, 17, 18, 16, 19, 20, 27, 25, 52, 29, 24, 51, 31, 26, 34, 37, 61, 28, 38], [32, 41, 35, 33, 46, 39, 47, 40, 42, 44, 45, 49, 48, 55, 56, 57, 50, 59, 60], [58, 53, 63, 62, 54, 65, 72, 67, 64, 66, 74, 68, 69, 70, 73, 71, 78, 75, 76, 79, 77, 82, 81, 83, 80, 87, 84, 86, 85, 88]]
76: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 12, 11, 3, 8, 10, 13, 9, 14, 15, 19, 25], [27, 16, 18, 17, 20, 21, 31, 28, 29, 23, 24, 32, 26, 53, 41, 34, 35, 33, 30, 40], [42, 37, 38, 39, 45, 47, 46, 54, 44, 57, 50, 48, 49, 62, 56, 52, 51, 55, 59], [58, 61, 60, 63, 65, 68, 76, 64, 67, 84, 66, 71, 78, 74, 73, 69, 75, 70, 79, 72, 77, 81, 88, 82, 80, 87, 86, 83, 85]]
77: [[22, 43, 36, 7, 1, 4, 3, 9, 2, 5, 8, 10, 14, 6, 15, 11, 19, 12, 16], [23, 25, 13, 48, 21, 29, 17, 28, 18, 27, 20, 24, 30, 59, 31, 38, 26, 35, 33, 32], [37, 39, 50, 42, 44, 46, 34, 40, 41, 47, 57, 63, 49, 53, 45, 54, 51, 55, 60], [52, 58, 56, 61, 62, 66, 72, 64, 69, 65, 67, 79, 68, 74, 70, 78, 71, 77, 73, 75, 76, 82, 80, 85, 81, 87, 83, 84, 86, 88]]
78: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 14, 6, 5, 15, 9, 8, 12, 11, 13, 24], [29, 18, 16, 17, 26, 23, 19, 21, 20, 25, 27, 30, 28, 31, 33, 38, 41, 59, 32, 42], [34, 39, 47, 44, 37, 35, 40, 48, 62, 46, 51, 49, 57, 54, 56, 45, 50, 53, 55, 58], [63, 52, 60, 61, 65, 68, 72, 64, 66, 75, 77, 70, 74, 69, 67, 73, 78, 71, 76, 85, 79, 83, 80, 82, 87, 81, 84, 86, 88]]
79: [[22, 43, 36, 7, 1, 5, 2, 6, 4, 3, 11, 8, 9, 26, 14, 29, 15, 12, 13], [21, 58, 18, 16, 20, 23, 17, 24, 25, 27, 28, 19, 55, 41, 38, 30, 31, 60, 45], [56, 33, 34, 39, 35, 51, 42, 47, 37, 44, 40, 50, 46, 32, 48, 49, 53, 61, 54, 57, 10], [59, 52, 62, 63, 65, 64, 68, 69, 67, 70, 75, 71, 76, 66, 77, 72, 73, 74, 78, 79, 82, 80, 85, 81, 87, 84, 83, 86, 88]]
80: [[22, 43, 36, 7, 1, 3, 2, 6, 5, 9, 4, 8, 11, 14, 26, 28, 15, 17, 12, 13], [16, 18, 30, 23, 20, 49, 24, 29, 19, 21, 25, 31, 47, 27, 41, 32, 33, 55], [34, 39, 35, 37, 40, 42, 45, 46, 44, 60, 54, 38, 52, 61, 50, 53, 48, 51, 58, 10], [62, 59, 57, 56, 63, 64, 76, 65, 75, 67, 70, 66, 74, 69, 71, 73, 68, 72, 78, 77, 79, 83, 81, 80, 84, 82, 87, 85, 86, 88]]
81: [[22, 43, 36, 9, 1, 7, 2, 3, 13, 5, 6, 4, 8, 10, 12, 28, 14, 29, 17], [19, 15, 50, 18, 16, 21, 23, 20, 24, 59, 25, 26, 27, 30, 31, 34, 11, 32, 51, 35], [39, 38, 40, 37, 41, 42, 46, 33, 47, 44, 62, 49, 48, 54, 45, 52, 53, 60, 58, 55], [56, 61, 57, 63, 66, 64, 67, 79, 65, 73, 68, 70, 75, 86, 69, 71, 74, 72, 78, 76, 84, 83, 80, 77, 81, 82, 87, 85, 88]]
82: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 8, 14, 6, 9, 15, 10, 18, 11, 13, 12], [19, 16, 17, 25, 21, 24, 31, 20, 28, 26, 29, 61, 30, 27, 34, 32, 23, 35, 37], [44, 59, 38, 42, 45, 50, 41, 52, 47, 49, 54, 39, 33, 56, 46, 40, 55, 51, 48, 53], [57, 58, 60, 62, 63, 64, 73, 65, 69, 70, 76, 74, 71, 78, 67, 68, 66, 72, 75, 77, 79, 83, 80, 82, 81, 85, 87, 84, 86, 88]]
83: [[22, 43, 36, 7, 1, 5, 2, 6, 9, 4, 8, 13, 3, 10, 11, 30, 15, 12, 16, 18], [19, 17, 53, 21, 28, 14, 24, 31, 27, 20, 62, 23, 29, 25, 26, 35, 50, 34, 40], [32, 46, 33, 41, 39, 37, 42, 44, 38, 45, 47, 48, 52, 51, 63, 49, 55, 54, 56, 60], [59, 58, 61, 57, 65, 72, 64, 66, 70, 69, 74, 77, 67, 68, 71, 73, 75, 76, 78, 79, 80, 85, 81, 82, 83, 84, 86, 87, 88]]
84: [[22, 43, 36, 11, 1, 5, 2, 3, 4, 6, 7, 9, 12, 10, 8, 19, 16, 13, 27], [26, 48, 14, 28, 15, 17, 23, 24, 18, 29, 20, 21, 25, 31, 61, 30, 32, 39, 50], [37, 54, 34, 33, 38, 45, 35, 40, 42, 44, 41, 59, 47, 57, 46, 55, 49, 51, 53, 52], [56, 58, 60, 62, 63, 66, 68, 64, 79, 65, 81, 71, 78, 70, 73, 67, 72, 69, 74, 77, 75, 83, 76, 82, 80, 87, 84, 85, 86, 88]]
85: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 11, 9, 14, 6, 8, 12, 30, 13, 17, 5, 31], [18, 16, 20, 19, 21, 23, 28, 25, 26, 24, 59, 27, 58, 29, 48, 62, 32, 15, 40], [35, 44, 34, 39, 33, 37, 38, 45, 56, 41, 42, 57, 53, 61, 46, 54, 47, 49, 50], [51, 52, 55, 60, 63, 64, 75, 65, 70, 67, 68, 76, 78, 66, 69, 71, 72, 77, 74, 79, 73, 86, 81, 80, 82, 83, 84, 85, 87, 88]]
86: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 5, 14, 9, 8, 30, 11, 13, 15, 12, 10], [23, 18, 81, 32, 20, 17, 19, 27, 29, 56, 25, 28, 24, 51, 16, 21, 63, 26, 31], [37, 55, 38, 33, 35, 45, 44, 34, 42, 40, 41, 46, 47, 50, 52, 39, 53, 60, 49, 48], [57, 62, 58, 54, 59, 64, 72, 61, 65, 66, 73, 68, 71, 67, 69, 74, 70, 76, 75, 79, 77, 82, 78, 84, 80, 83, 87, 85, 86, 88]]
87: [[22, 43, 36, 7, 1, 5, 2, 12, 4, 10, 3, 13, 6, 11, 8, 9, 15, 18, 14], [27, 17, 16, 19, 21, 20, 51, 23, 29, 24, 25, 50, 26, 31, 57, 28, 37, 33, 48], [58, 34, 45, 59, 40, 30, 39, 42, 32, 35, 38, 46, 47, 41, 44, 49, 52, 53, 60, 55], [56, 61, 63, 54, 62, 64, 76, 68, 77, 67, 65, 78, 71, 66, 69, 70, 72, 74, 79, 73, 75, 86, 81, 80, 82, 83, 85, 84, 87, 88]]
88: [[22, 43, 36, 5, 1, 7, 2, 13, 4, 3, 8, 12, 6, 11, 10, 9, 15, 14], [30, 26, 16, 19, 21, 20, 28, 17, 24, 29, 23, 63, 18, 25, 59, 27, 35, 33, 37, 48], [31, 32, 34, 44, 41, 45, 42, 39, 46, 38, 47, 40, 61, 51, 49, 57, 53, 60, 52, 54, 58], [62, 50, 55, 56, 65, 68, 64, 66, 67, 70, 71, 73, 69, 72, 77, 87, 75, 76, 74, 79, 83, 80, 78, 81, 82, 84, 85, 86, 88]]
89: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 6, 8, 12, 13, 5, 9, 11, 14, 15, 25, 17], [16, 21, 20, 19, 18, 23, 48, 27, 28, 26, 24, 30, 63, 29, 60, 34, 37, 39, 32, 44], [42, 41, 46, 31, 45, 47, 33, 55, 35, 53, 40, 38, 51, 49, 52, 58, 50, 56, 54], [61, 62, 59, 57, 65, 64, 70, 69, 81, 66, 78, 75, 68, 67, 71, 72, 77, 74, 76, 73, 79, 83, 84, 82, 80, 86, 87, 85, 88]]
90: [[22, 43, 36, 7, 1, 6, 2, 4, 12, 5, 14, 9, 3, 10, 11, 13, 31, 15, 18, 23], [16, 17, 20, 21, 25, 19, 30, 24, 26, 27, 28, 32, 49, 33, 8, 29, 39, 34, 37, 40], [53, 35, 41, 45, 46, 54, 47, 42, 44, 50, 61, 55, 48, 58, 51, 60, 59, 57, 52], [62, 56, 63, 64, 65, 68, 69, 66, 38, 70, 74, 67, 71, 72, 73, 75, 76, 78, 79, 77, 84, 80, 85, 82, 81, 83, 87, 86, 88]]
91: [[22, 43, 36, 7, 1, 3, 2, 4, 6, 15, 13, 8, 5, 14, 11, 9, 12, 10, 18, 16], [24, 17, 29, 51, 19, 20, 21, 30, 25, 23, 57, 27, 52, 33, 56, 26, 28, 63, 31], [37, 40, 32, 34, 38, 46, 45, 35, 39, 41, 44, 47, 50, 42, 53, 48, 58, 49, 54, 60], [55, 59, 62, 61, 65, 68, 64, 70, 67, 66, 69, 71, 75, 74, 73, 72, 76, 77, 79, 78, 82, 81, 84, 80, 83, 87, 85, 86, 88]]
92: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 9, 8, 6, 10, 11, 14, 12, 13, 17, 15, 21], [18, 16, 19, 20, 24, 28, 29, 25, 23, 30, 27, 26, 31, 55, 37, 40, 32, 35], [33, 51, 34, 38, 41, 42, 46, 45, 47, 63, 44, 60, 61, 48, 49, 52, 39, 50, 59, 53, 54], [56, 57, 58, 62, 64, 72, 70, 68, 66, 67, 69, 75, 65, 77, 74, 71, 73, 78, 76, 79, 84, 82, 80, 81, 86, 83, 87, 85, 88]]
93: [[22, 43, 36, 7, 1, 3, 2, 10, 8, 20, 14, 4, 11, 5, 9, 6, 13, 12, 28], [18, 26, 16, 17, 23, 25, 27, 15, 31, 19, 21, 58, 24, 63, 32, 30, 35, 41, 54, 29], [33, 39, 34, 40, 44, 45, 46, 37, 42, 47, 38, 51, 61, 56, 48, 49, 50, 53, 57, 52], [59, 62, 55, 60, 65, 68, 64, 67, 66, 71, 74, 73, 78, 70, 72, 69, 75, 76, 77, 79, 84, 81, 83, 86, 80, 85, 87, 88, 82]]
94: [[22, 43, 36, 7, 1, 3, 2, 10, 4, 12, 11, 8, 5, 6, 13, 14, 9, 20, 15, 23], [21, 62, 16, 18, 25, 26, 24, 29, 17, 27, 28, 19, 57, 59, 31, 32, 52, 48, 39], [35, 30, 34, 33, 38, 51, 42, 37, 40, 45, 58, 49, 46, 41, 44, 60, 47, 50, 53], [54, 55, 61, 56, 63, 65, 72, 66, 68, 67, 70, 73, 71, 64, 74, 77, 69, 76, 75, 78, 79, 82, 81, 86, 80, 83, 85, 87, 84, 88]]
95: [[22, 43, 36, 7, 1, 5, 2, 6, 9, 4, 3, 11, 19, 8, 12, 10, 14, 13, 15, 18], [20, 17, 53, 31, 21, 24, 23, 16, 57, 28, 58, 27, 25, 26, 40, 46, 30, 32, 34], [39, 29, 33, 35, 37, 41, 44, 45, 38, 48, 47, 60, 51, 42, 49, 50, 52, 54, 56, 55], [62, 61, 63, 59, 65, 72, 64, 66, 68, 67, 70, 79, 77, 69, 71, 73, 75, 74, 76, 78, 84, 80, 83, 81, 82, 87, 85, 86, 88]]
96: [[22, 43, 36, 7, 1, 5, 2, 12, 4, 9, 8, 10, 13, 3, 11, 6, 19, 15, 14], [23, 25, 21, 48, 16, 24, 50, 20, 26, 27, 17, 62, 30, 18, 31, 33, 28, 35, 29], [32, 58, 39, 42, 44, 37, 40, 34, 41, 45, 46, 38, 59, 49, 47, 57, 55, 51, 52, 53], [54, 56, 61, 60, 63, 66, 68, 65, 71, 67, 72, 64, 77, 75, 70, 69, 74, 76, 78, 79, 73, 82, 80, 85, 81, 83, 87, 84, 86, 88]]
97: [[22, 43, 36, 7, 1, 2, 3, 5, 6, 4, 14, 8, 9, 11, 13, 10, 28, 12, 15], [27, 17, 16, 20, 18, 24, 19, 29, 21, 25, 23, 63, 55, 26, 41, 40, 30, 33, 32], [37, 39, 35, 42, 45, 47, 44, 34, 31, 49, 46, 38, 50, 48, 54, 56, 53, 58, 52, 61], [51, 59, 57, 60, 62, 64, 76, 65, 69, 67, 73, 78, 70, 66, 68, 71, 74, 72, 77, 75, 79, 83, 81, 84, 80, 87, 86, 82, 85, 88]]
98: [[22, 43, 36, 7, 1, 3, 2, 5, 8, 6, 12, 15, 4, 11, 10, 28, 9, 13, 16], [23, 20, 17, 18, 19, 24, 29, 25, 30, 58, 21, 26, 31, 50, 27, 37, 41, 32, 34], [35, 33, 38, 14, 42, 46, 47, 48, 45, 40, 39, 60, 56, 44, 53, 49, 51, 54, 57, 55], [52, 62, 63, 59, 61, 65, 68, 64, 73, 66, 74, 70, 71, 67, 69, 75, 76, 72, 78, 79, 77, 84, 83, 80, 82, 81, 85, 86, 87, 88]]
99: [[22, 43, 36, 7, 1, 3, 2, 5, 4, 8, 14, 11, 6, 12, 9, 16, 10, 13, 20, 28, 21], [19, 24, 18, 15, 17, 23, 27, 60, 26, 25, 57, 29, 31, 34, 45, 30, 32, 56, 44], [42, 35, 33, 46, 38, 37, 39, 40, 51, 53, 61, 48, 50, 41, 49, 52, 47, 55, 54], [58, 62, 63, 59, 64, 76, 66, 69, 67, 73, 74, 70, 68, 71, 79, 77, 72, 65, 75, 78, 82, 81, 83, 80, 87, 86, 85, 84, 88]]
100: [[22, 43, 36, 7, 1, 3, 2, 6, 4, 5, 10, 8, 11, 28, 9, 15, 13, 12, 30], [31, 16, 14, 27, 20, 21, 17, 18, 23, 19, 24, 57, 25, 26, 29, 37, 32, 48, 42], [50, 38, 40, 39, 33, 34, 35, 45, 41, 44, 49, 46, 47, 53, 59, 54, 51, 52, 55, 56, 61], [58, 62, 60, 63, 65, 68, 64, 69, 67, 83, 66, 70, 71, 76, 72, 73, 77, 75, 79, 74, 81, 78, 80, 82, 85, 86, 84, 87, 88]]
101: [[22, 43, 36, 7, 1, 3, 2, 12, 4, 10, 6, 5, 8, 25, 11, 15, 9, 24, 13, 23], [14, 47, 51, 16, 18, 17, 27, 28, 19, 29, 57, 20, 42, 21, 49, 58, 32, 54, 26], [60, 41, 38, 30, 45, 31, 33, 34, 35, 46, 39, 40, 48, 53, 44, 50, 59, 37, 52], [55, 56, 61, 62, 63, 64, 72, 65, 67, 66, 73, 70, 71, 69, 68, 76, 78, 74, 79, 75, 77, 82, 83, 80, 81, 85, 87, 84, 86, 88]]
