75: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 13, 15, 10, 24, 30, 16, 21, 18], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
76: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 24, 18, 16, 30, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
77: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
78: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 13, 10, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
79: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 18, 24, 15, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
80: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
81: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 30, 15, 13, 16, 18, 24, 21, 10], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
82: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
83: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
84: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
85: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 13, 6, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
86: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 16, 18, 24, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
87: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
88: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 15, 13, 24, 30, 16, 18, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
89: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
90: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
91: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 15, 6, 13, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
92: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
93: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
94: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
95: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 24, 30, 16, 18, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
96: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 13, 6, 15, 16, 24, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
97: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
98: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
99: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 15, 13, 6, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
100: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 10, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
101: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 13, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
102: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
103: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 13, 10, 15, 24, 16, 18, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
104: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
105: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 16, 30, 24, 21, 18], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
106: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 10, 15, 13, 6, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
107: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 15, 30, 24, 18, 16, 21, 13], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
108: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 30, 10, 15, 16, 18, 24, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
109: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 16, 30, 24, 21, 18], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
110: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 18, 15, 24, 30, 16, 10, 21, 6], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
111: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 15, 6, 10, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
112: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 13, 15, 24, 18, 16, 21, 30], [19, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
113: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 10, 31, 6, 16, 18, 24, 21, 15], [19, 20, 26, 51, 25, 37, 30, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
114: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 31, 10, 13, 24, 18, 16, 21, 15], [19, 20, 26, 51, 25, 37, 30, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
115: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 31, 10, 15, 16, 18, 24, 21, 6], [19, 20, 26, 51, 25, 37, 30, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
116: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 10, 31, 15, 24, 18, 16, 21, 13], [19, 20, 26, 51, 25, 37, 30, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
117: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 16, 10, 31, 18, 13, 21, 30], [19, 20, 26, 51, 25, 37, 24, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
118: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 26, 13, 15, 16, 18, 10, 21, 24], [19, 20, 30, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
119: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 24, 18, 16, 21, 26], [19, 20, 30, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
120: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 6, 15, 13, 10, 16, 18, 26, 21, 30], [19, 20, 24, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
121: [[35, 27, 43, 17, 7, 3, 2, 4, 1, 14], [9, 5, 8, 28, 12, 11, 23, 22, 29, 13, 10, 15, 19, 16, 30, 18, 21, 6], [24, 20, 26, 51, 25, 37, 31, 32, 33, 36, 39, 40, 45, 42, 38, 46, 44], [41, 34, 47, 52, 48, 50, 49, 55, 54, 53, 58, 57, 56, 60, 59]]
