75: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
76: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
77: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
78: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
79: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
80: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
81: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
82: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
83: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
84: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
85: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
86: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
87: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
88: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
89: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
90: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
91: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
92: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
93: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
94: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
95: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
96: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
97: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
98: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
99: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
100: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
101: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
102: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
103: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
104: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
105: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
106: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
107: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
108: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
109: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
110: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
111: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
112: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
113: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
114: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
115: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 25, 31], [22, 23, 18, 28, 39, 26, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
116: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 16, 26, 25, 27, 29, 6, 10, 21], [22, 23, 18, 28, 39, 31, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
117: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 25, 27, 29, 16, 26, 21], [22, 23, 18, 28, 39, 31, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
118: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 26, 31, 27, 29, 10, 16, 21], [22, 23, 18, 28, 39, 25, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
119: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 6, 10, 16, 27, 29, 21, 26, 23], [22, 25, 18, 28, 39, 31, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
120: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 16, 26, 6, 27, 29, 23, 10, 31], [22, 21, 18, 28, 39, 25, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
121: [[19, 20, 35, 33, 1, 2, 3, 7, 32, 4], [15, 5, 13, 12, 8, 30, 14, 11, 24, 17, 9, 16, 26, 6, 27, 29, 23, 10, 22], [21, 25, 18, 28, 39, 31, 44, 37, 38, 34, 40, 36, 42, 41, 43], [46, 47, 45, 51, 50, 56], [49, 52, 48, 53, 58, 55, 54, 59, 57, 60]]
