75: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 25, 9, 13, 16, 12, 17, 24, 22, 29, 26, 23, 10, 21, 6], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
76: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 12, 10, 6, 17, 13, 21, 22, 29, 25, 23, 26, 16, 24], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
77: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 10, 17, 13, 25, 23, 16, 21, 22, 26, 29, 24], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
78: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 12, 13, 26, 16, 17, 21, 25, 22, 29, 23, 24], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
79: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 26, 6, 12, 16, 13, 10, 17, 21, 22, 25, 24, 23, 29], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
80: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 26, 17, 16, 12, 13, 10, 21, 22, 23, 29, 24, 25], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
81: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 26, 13, 16, 12, 17, 23, 22, 21, 10, 29, 24, 25], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
82: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 13, 10, 26, 16, 17, 25, 22, 23, 21, 24, 29], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
83: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 16, 12, 13, 10, 21, 23, 22, 24, 17, 26, 25, 29], [31, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
84: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 10, 9, 16, 17, 21, 23, 26, 31, 22, 29, 24, 13], [25, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
85: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 26, 9, 16, 13, 10, 24, 12, 22, 17, 21, 23, 31, 29, 6], [25, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
86: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 26, 9, 23, 10, 16, 21, 17, 13, 22, 31, 29, 24], [25, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
87: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 12, 6, 13, 26, 29, 10, 17, 24, 16, 21, 23, 22, 31], [25, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
88: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 25, 12, 16, 21, 17, 9, 29, 13, 26, 31, 10, 22, 23], [24, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
89: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 9, 6, 21, 13, 12, 16, 17, 25, 22, 31, 24, 23, 26], [29, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
90: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 16, 17, 13, 12, 23, 24, 21, 22, 26, 31, 25], [29, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
91: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 26, 12, 13, 25, 9, 23, 17, 21, 31, 10, 16, 29, 24], [22, 20, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
92: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 29, 6, 10, 16, 12, 13, 21, 17, 22, 19, 24, 23, 25], [26, 20, 31, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
93: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 10, 6, 12, 17, 13, 24, 23, 16, 22, 21, 29, 19, 25], [26, 20, 31, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
94: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 12, 17, 13, 19, 22, 16, 21, 25, 23, 29, 31], [26, 20, 24, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
95: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 13, 6, 10, 24, 20, 21, 16, 12, 22, 23, 25, 31, 17], [26, 29, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
96: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 12, 6, 20, 10, 13, 22, 17, 24, 16, 29, 23, 21, 31], [26, 25, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
97: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 6, 22, 10, 24, 21, 12, 17, 23, 13, 16, 20, 29, 31], [26, 25, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
98: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 10, 16, 12, 24, 6, 31, 20, 13, 17, 21, 22, 29, 23], [26, 25, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
99: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 24, 13, 20, 10, 12, 23, 21, 16, 22, 29, 17, 31], [26, 25, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
100: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 13, 9, 10, 20, 12, 17, 19, 16, 21, 25, 22, 31, 23], [26, 29, 24, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
101: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 13, 26, 25, 12, 16, 6, 9, 17, 31, 20, 23, 21, 22], [24, 29, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
102: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 17, 26, 16, 13, 29, 23, 20, 24, 22, 10, 21, 6], [25, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
103: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 6, 9, 13, 17, 10, 16, 31, 22, 23, 20, 26, 29, 21], [24, 25, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
104: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 10, 6, 13, 26, 20, 12, 23, 31, 16, 17, 29, 21, 22], [24, 25, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
105: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 24, 21, 10, 20, 12, 22, 17, 13, 29, 16, 23, 25], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
106: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 6, 16, 9, 12, 20, 13, 22, 25, 23, 17, 29, 24, 21], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
107: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 10, 20, 13, 21, 25, 16, 22, 23, 24, 17, 29], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
108: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 12, 10, 9, 16, 13, 17, 20, 21, 29, 22, 23, 24, 25], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
109: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 6, 22, 17, 9, 13, 12, 16, 25, 29, 20, 23, 21, 24], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
110: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 22, 12, 17, 10, 13, 23, 25, 16, 20, 24, 21, 29], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
111: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 12, 13, 23, 17, 21, 25, 16, 20, 22, 24, 29], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
112: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 9, 6, 16, 10, 17, 13, 12, 20, 29, 23, 24, 25, 21, 22], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
113: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 25, 16, 13, 17, 9, 10, 20, 29, 12, 23, 21, 22, 24], [26, 31, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
114: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 9, 6, 10, 13, 29, 20, 16, 23, 17, 22, 25, 21, 31], [26, 24, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
115: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 13, 6, 17, 10, 25, 9, 20, 12, 16, 22, 31, 21, 29, 23], [26, 24, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
116: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 12, 10, 6, 9, 17, 13, 16, 21, 25, 29, 20, 22, 23, 31], [26, 24, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
117: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 13, 9, 6, 10, 16, 12, 17, 23, 24, 21, 20, 25, 29, 31], [26, 22, 19, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
118: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 13, 9, 6, 10, 25, 29, 12, 22, 21, 19, 16, 20, 31, 17], [26, 23, 24, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
119: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 10, 12, 6, 22, 25, 17, 9, 19, 13, 31, 20, 29, 21, 16], [26, 23, 24, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
120: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 6, 9, 10, 13, 17, 12, 24, 22, 31, 29, 19, 26, 23, 16], [21, 20, 25, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
121: [[30, 11, 1, 2, 35, 7, 3, 27, 4], [15, 5, 40, 8, 14, 28, 18, 13, 6, 10, 9, 22, 12, 20, 16, 25, 19, 17, 23, 29, 24], [26, 21, 31, 33, 34, 36, 32, 39, 37, 38, 43, 46, 42, 45, 44], [41, 49, 47, 48, 52, 54, 51, 50, 55, 57, 53, 58, 59, 56, 60]]
