75: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 15, 12, 16, 23, 21, 17, 22, 24, 26, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
76: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 6, 9, 12, 17, 16, 21, 15, 22, 23, 31, 26, 30, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
77: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 6, 12, 22, 15, 24, 16, 17, 31, 21, 26, 30, 23], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
78: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 17, 12, 23, 9, 10, 16, 15, 21, 22, 26, 24, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
79: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 17, 9, 15, 12, 22, 23, 16, 21, 30, 24, 26, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
80: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 31, 15, 21, 12, 17, 16, 22, 24, 23, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
81: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 10, 31, 6, 12, 17, 15, 16, 23, 26, 30, 24, 21, 22], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
82: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 22, 9, 6, 12, 31, 10, 16, 15, 17, 24, 23, 21, 30, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
83: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 6, 12, 30, 17, 15, 9, 31, 16, 24, 22, 21, 26, 23], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
84: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 15, 12, 9, 16, 21, 22, 17, 31, 23, 24, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
85: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 6, 9, 12, 31, 26, 15, 16, 21, 22, 23, 17, 24, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
86: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 16, 31, 17, 12, 15, 22, 21, 10, 23, 30, 26, 24], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
87: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 15, 22, 10, 21, 16, 23, 26, 30, 17, 24, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
88: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 12, 15, 17, 31, 24, 16, 21, 22, 23, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
89: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 31, 15, 12, 16, 23, 17, 21, 22, 24, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
90: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 15, 23, 10, 12, 24, 16, 21, 22, 26, 17, 30, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
91: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 17, 12, 6, 10, 22, 16, 15, 23, 21, 30, 24, 26, 31], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
92: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 15, 12, 16, 21, 22, 17, 23, 31, 24, 30, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
93: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 12, 22, 15, 21, 16, 23, 26, 24, 17, 31, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
94: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 6, 16, 22, 12, 17, 15, 23, 24, 21, 30, 31, 26], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
95: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 12, 9, 15, 16, 17, 30, 23, 24, 22, 26, 31, 10, 21, 6], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
96: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 12, 6, 15, 17, 9, 23, 16, 22, 31, 21, 24, 26, 30], [29, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
97: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 10, 22, 15, 16, 19, 31, 24, 30, 17, 21, 23], [29, 26, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
98: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 6, 19, 9, 17, 12, 21, 30, 31, 23, 22, 15, 16, 24], [29, 26, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
99: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 26, 12, 23, 19, 15, 16, 22, 21, 17, 24, 30], [29, 31, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
100: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 15, 22, 12, 21, 16, 23, 17, 24, 19, 26, 30], [29, 31, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
101: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 26, 23, 12, 22, 19, 16, 17, 15, 30, 21, 24, 6], [29, 31, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
102: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 9, 12, 15, 19, 30, 22, 16, 21, 24, 23, 26, 31], [29, 17, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
103: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 15, 9, 16, 29, 21, 17, 22, 31, 24, 30, 23], [26, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
104: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 15, 22, 6, 17, 12, 21, 16, 30, 23, 24, 29, 31], [26, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
105: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 31, 15, 12, 17, 21, 19, 30, 16, 26, 23, 22], [29, 24, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
106: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 19, 31, 10, 16, 17, 12, 15, 22, 21, 26, 30, 23], [29, 24, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
107: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 12, 10, 17, 15, 31, 23, 22, 26, 16, 29, 21, 30], [24, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
108: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 31, 15, 9, 17, 29, 21, 16, 24, 22, 23, 26], [30, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
109: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 31, 9, 12, 16, 15, 17, 23, 26, 29, 22, 24, 10, 21, 6], [30, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
110: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 10, 12, 9, 17, 15, 21, 23, 22, 24, 31, 16, 29, 26], [30, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
111: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 22, 6, 12, 9, 31, 15, 17, 29, 23, 16, 24, 10, 21, 26], [30, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
112: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 12, 6, 10, 15, 9, 23, 17, 16, 24, 21, 30, 22, 29, 26], [31, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
113: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 12, 17, 15, 9, 24, 22, 10, 21, 16, 29, 23, 30, 26], [31, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
114: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 9, 6, 12, 19, 10, 22, 24, 15, 16, 21, 30, 26, 17, 31], [29, 23, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
115: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 9, 8, 40, 18, 22, 17, 6, 30, 15, 10, 26, 12, 16, 13, 19, 24, 25, 28, 21, 31], [45, 29, 33, 39, 38, 42, 43, 37, 34, 41, 47, 44, 23, 36], [53, 46, 48, 50, 49, 55, 52, 51, 58, 54, 56, 57, 59, 60]]
116: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 9, 8, 40, 30, 22, 25, 16, 29, 13, 15, 17, 12, 23, 18, 10, 19, 24, 26, 28, 31], [45, 51, 33, 34, 38, 44, 42, 36, 43, 41, 47, 37, 21, 6], [53, 46, 48, 39, 54, 50, 52, 49, 55, 56, 58, 57, 59, 60]]
117: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 10, 9, 6, 19, 22, 12, 16, 15, 23, 30, 26, 24, 31, 17], [29, 21, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
118: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 28, 25, 6, 9, 10, 30, 15, 31, 12, 22, 23, 16, 24, 26, 29, 17], [21, 19, 45, 39, 38, 36, 42, 33, 43, 37, 47, 44, 51, 46], [41, 34, 48, 53, 49, 50, 52, 55, 58, 54, 59, 57, 56, 60]]
119: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 8, 40, 30, 9, 17, 12, 10, 28, 15, 24, 19, 16, 18, 21, 22, 25, 29, 26, 31], [45, 41, 33, 34, 38, 36, 43, 37, 39, 42, 47, 44, 23, 6], [53, 46, 48, 49, 50, 55, 56, 51, 54, 58, 52, 57, 59, 60]]
120: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 18, 29, 22, 6, 9, 10, 31, 19, 24, 16, 17, 12], [21, 23, 15, 25, 26, 28, 30, 45, 39, 38, 34, 43, 37, 33, 36, 47, 44, 51, 46], [41, 42, 50, 48, 49, 52, 56, 55, 53, 59, 60, 58, 54, 57]]
121: [[35, 27, 20, 7, 2, 1, 3, 32, 11, 4, 14], [5, 13, 40, 8, 30, 29, 6, 9, 12, 16, 15, 17, 22, 24, 10, 18], [19, 21, 26, 25, 31, 23, 28, 45, 34, 38, 36, 42, 33, 43, 37, 47, 44, 49, 39], [41, 46, 50, 53, 54, 48, 56, 55, 51, 59, 58, 52, 57, 60]]
