0: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 15, 30, 13, 29, 17, 18, 9, 16, 10, 21, 6], [20, 12, 22, 24, 23, 19, 25, 26, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
74: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 29, 13, 30, 6, 9, 12, 10, 15, 21, 19], [26, 17, 25, 18, 23, 20, 16, 24, 31, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
75: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [20, 9, 13, 12, 31, 18, 15, 16, 17, 19, 10, 21, 6], [22, 23, 30, 25, 26, 24, 28, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
76: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 30, 13, 9, 10, 12, 28, 6, 16, 24, 21, 15], [22, 17, 20, 19, 23, 18, 26, 25, 31, 29, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
77: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [12, 29, 13, 6, 9, 20, 18, 10, 16, 21, 15], [19, 17, 22, 23, 26, 24, 30, 25, 31, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
78: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 9, 13, 29, 25, 10, 12, 18, 26, 21, 15, 22, 28], [20, 24, 16, 17, 19, 31, 23, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
79: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [21, 25, 12, 10, 13, 17, 9, 28, 18, 19, 6], [22, 15, 20, 16, 26, 24, 29, 23, 30, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
80: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [12, 13, 6, 10, 15, 16, 31, 9, 25, 21, 17], [18, 22, 19, 23, 26, 24, 28, 20, 29, 30, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
81: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 12, 31, 13, 9, 10, 22, 15, 6, 16, 21, 19], [17, 18, 23, 20, 28, 25, 24, 26, 30, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
82: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 13, 9, 10, 12, 19, 15, 16, 21, 18, 17, 22], [23, 20, 25, 24, 26, 28, 30, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
83: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 13, 9, 10, 22, 15, 18, 12, 21, 17, 16, 19], [26, 20, 31, 23, 30, 24, 25, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
84: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 31, 29, 9, 28, 6, 12, 10, 13, 24, 21, 15], [18, 17, 16, 20, 23, 19, 30, 22, 25, 26, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
85: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 25, 9, 24, 10, 12, 31, 13, 18, 21, 15], [19, 17, 23, 29, 20, 22, 26, 16, 28, 30, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
86: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 25, 9, 13, 10, 29, 15, 26, 12, 21, 18], [20, 16, 23, 17, 22, 19, 30, 31, 28, 24, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
87: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [29, 9, 12, 10, 6, 13, 17, 15, 21, 19, 26, 23, 18], [16, 20, 22, 24, 30, 31, 25, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
88: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 10, 31, 12, 9, 6, 26, 13, 22, 15, 21, 19], [17, 18, 16, 20, 24, 30, 23, 25, 28, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
89: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 28, 13, 26, 9, 22, 15, 18, 10, 21, 17], [16, 12, 19, 20, 31, 24, 25, 23, 30, 29, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
90: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 28, 12, 13, 9, 10, 20, 15, 17, 21, 18, 16, 19], [22, 23, 25, 24, 26, 29, 31, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
91: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [13, 29, 9, 10, 6, 12, 15, 20, 23, 21, 16], [18, 17, 24, 19, 25, 22, 28, 26, 31, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
92: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 9, 10, 20, 12, 25, 26, 18, 21, 15], [23, 17, 16, 28, 19, 30, 22, 24, 29, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
93: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 28, 29, 13, 6, 9, 10, 12, 18, 24, 21, 15], [17, 19, 20, 16, 25, 22, 23, 26, 30, 31, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
94: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 25, 12, 9, 10, 13, 15, 16, 17, 21, 18, 19, 20], [28, 22, 23, 26, 30, 31, 24, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
95: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 13, 9, 10, 12, 26, 15, 24, 18, 21, 31], [17, 19, 20, 16, 30, 22, 23, 28, 25, 29, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
96: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [25, 29, 9, 10, 12, 13, 15, 17, 6, 21, 19, 22, 23], [18, 16, 26, 20, 31, 30, 24, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
97: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [22, 13, 6, 9, 10, 15, 26, 18, 30, 21, 23, 12, 19], [20, 17, 25, 24, 16, 31, 28, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
98: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [15, 10, 12, 30, 6, 9, 13, 16, 23, 21, 18, 20, 17], [31, 24, 22, 19, 25, 28, 26, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
99: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [12, 29, 9, 6, 16, 19, 15, 13, 10, 21, 18, 25, 22], [23, 20, 30, 17, 26, 24, 28, 31, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
100: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 23, 29, 9, 30, 6, 10, 12, 26, 13, 21, 15], [18, 17, 20, 16, 19, 22, 25, 24, 28, 31, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
101: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [30, 25, 12, 26, 6, 9, 28, 31, 15, 29, 18, 10, 16], [17, 22, 19, 13, 20, 21, 23, 24, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
102: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 9, 12, 21, 29, 18, 15, 16, 25, 10, 20], [23, 19, 13, 22, 24, 17, 31, 30, 28, 26, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
103: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 20, 15, 13, 6, 12, 23, 22, 16, 9, 21, 19], [18, 17, 10, 24, 25, 26, 29, 31, 28, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
104: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 20, 13, 9, 6, 12, 23, 10, 16, 15, 21, 19], [18, 25, 22, 17, 26, 24, 31, 28, 30, 29, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
105: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 28, 9, 10, 13, 12, 15, 30, 19, 21, 16], [20, 18, 22, 23, 17, 26, 24, 25, 31, 29, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
106: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 13, 12, 18, 10, 9, 31, 20, 21, 15, 17, 22, 30], [25, 26, 19, 16, 23, 24, 29, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
107: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [9, 31, 13, 10, 6, 26, 15, 22, 12, 21, 23, 16, 19], [17, 20, 28, 18, 29, 24, 30, 25, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
108: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 9, 13, 29, 10, 12, 15, 30, 19, 20, 31], [16, 17, 25, 18, 22, 21, 23, 24, 28, 26, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
109: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 29, 12, 10, 9, 16, 20, 25, 22, 21, 13], [15, 19, 17, 18, 31, 23, 26, 28, 30, 24, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
110: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 29, 10, 9, 13, 12, 31, 17, 16, 21, 19, 23, 20], [15, 22, 25, 18, 28, 26, 24, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
111: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 30, 12, 9, 13, 23, 19, 15, 16, 10, 21, 6], [18, 17, 20, 22, 25, 24, 29, 28, 31, 26, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
112: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 9, 13, 24, 12, 18, 15, 10, 16], [21, 17, 19, 29, 30, 22, 20, 23, 28, 25, 26, 31, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
113: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [20, 9, 12, 6, 31, 17, 15, 18, 26, 21, 10, 16, 19], [13, 22, 25, 30, 23, 24, 28, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
114: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [22, 29, 13, 20, 6, 30, 12, 10, 9, 21, 16], [15, 19, 23, 17, 31, 18, 24, 25, 26, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
115: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 9, 13, 20, 10, 12, 15, 30, 17, 18, 19], [16, 21, 23, 22, 25, 28, 29, 31, 24, 26, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
116: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 29, 9, 12, 10, 13, 31, 18, 17, 15, 25], [21, 23, 20, 16, 19, 30, 22, 24, 26, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
117: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [6, 9, 10, 13, 15, 12, 31, 23, 24, 20, 16, 17, 19], [21, 22, 25, 18, 28, 26, 30, 29, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
118: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 12, 25, 6, 26, 15, 13, 9, 17, 29, 10, 18], [22, 16, 19, 20, 21, 23, 24, 31, 28, 30, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
119: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4, 5, 8], [31, 9, 6, 10, 12, 13, 17, 25, 15, 18, 26, 30, 20], [19, 22, 16, 21, 23, 29, 24, 28, 40, 37, 32], [33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
120: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 6, 25, 9, 28, 10, 12, 31, 16, 13], [21, 24, 18, 30, 15, 17, 23, 26, 22, 19, 20, 29, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
121: [[35, 34, 1, 7, 2, 43, 3, 14, 11, 27, 4], [5, 8, 22, 13, 9, 6, 10, 16, 12, 26, 29], [21, 28, 23, 15, 18, 17, 19, 20, 30, 24, 25, 31, 40], [37, 32, 33, 36, 46, 38, 39, 47, 41, 42, 44, 45, 51], [48, 53, 49, 55, 50, 54, 52, 57, 59, 56, 58, 60]]
