75: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 15, 17, 23, 18, 12, 16, 25, 26, 19, 21, 29], [20, 31, 24, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
76: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 18, 15, 19, 29, 21, 25, 23, 12, 17, 16, 26], [20, 24, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
77: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 12, 9, 18, 10, 15, 19, 26, 25, 16, 29, 21, 23, 17], [20, 24, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
78: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 15, 16, 30, 17, 24, 21, 23, 18, 31, 25], [20, 19, 26, 29, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
79: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 30, 12, 15, 17, 9, 16, 18, 21, 6, 26, 19, 29, 23], [20, 31, 24, 25, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
80: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 24, 17, 18, 12, 10, 21, 25, 16, 29, 19, 30], [20, 23, 26, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
81: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 12, 10, 16, 17, 26, 31, 23, 21, 18, 29, 19], [20, 24, 25, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
82: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 15, 18, 16, 19, 26, 29, 17, 25, 21, 24], [20, 23, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
83: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 6, 12, 18, 15, 9, 24, 17, 19, 16, 23, 25, 21, 30], [20, 31, 29, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
84: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 9, 6, 15, 12, 17, 16, 21, 23, 19, 18, 24, 25, 30], [20, 29, 26, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
85: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 15, 9, 10, 12, 19, 6, 17, 16, 24, 30, 21, 18, 31, 23], [20, 29, 25, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
86: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 24, 9, 15, 16, 12, 21, 18, 19, 17, 23, 31, 30], [20, 25, 26, 29, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
87: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 10, 16, 12, 15, 18, 19, 31, 24, 17, 21, 25, 23, 6], [20, 26, 30, 29, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
88: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 15, 9, 12, 19, 16, 21, 24, 17, 18, 23, 31, 25], [20, 29, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
89: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 15, 19, 18, 6, 25, 10, 24, 16, 31, 17, 21, 23], [20, 26, 30, 29, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
90: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 25, 12, 15, 9, 6, 23, 21, 16, 31, 19, 24, 18, 17], [20, 29, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
91: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 31, 18, 16, 15, 21, 25, 19, 17, 23, 24], [20, 29, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
92: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 6, 24, 9, 12, 19, 23, 17, 15, 21, 16, 18, 31, 25], [20, 29, 30, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
93: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 9, 12, 16, 15, 17, 19, 21, 29, 18, 25, 26, 31], [20, 23, 24, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
94: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 19, 15, 23, 18, 17, 21, 24, 25, 26, 10, 6, 16], [20, 29, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
95: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 26, 12, 21, 17, 15, 16, 19, 18, 23, 24, 25], [20, 29, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
96: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 25, 10, 9, 6, 15, 16, 12, 21, 17, 18, 19, 26, 23, 24], [20, 31, 29, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
97: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 10, 15, 25, 16, 23, 12, 9, 6, 18, 19, 21, 26, 31, 17], [20, 24, 29, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
98: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 15, 12, 16, 26, 17, 29, 31, 23, 25, 21, 30], [20, 19, 24, 18, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
99: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 23, 19, 12, 17, 31, 24, 25, 29, 15, 16, 10, 21, 6], [20, 18, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
100: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 15, 20, 18, 12, 16, 23, 19, 24, 17, 29, 10, 21, 6], [25, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
101: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 17, 16, 23, 15, 24, 20, 26, 29, 18, 10, 21, 6], [25, 19, 31, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
102: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 24, 12, 18, 20, 15, 21, 17, 19, 29, 16, 30], [23, 25, 26, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
103: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 12, 15, 20, 19, 16, 17, 24, 21, 18, 31, 29], [23, 26, 25, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
104: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 15, 19, 10, 16, 31, 20, 18, 23, 29, 21, 17, 6], [24, 25, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
105: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 18, 15, 12, 17, 20, 19, 23, 21, 26, 25, 30], [16, 29, 24, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
106: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 20, 12, 15, 18, 17, 26, 16, 29, 25, 21, 23], [31, 19, 24, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
107: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 25, 9, 6, 15, 12, 18, 17, 20, 10, 29, 19, 16, 21, 31], [23, 26, 24, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
108: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 15, 23, 17, 16, 26, 29, 18, 25, 24, 30], [20, 19, 21, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
109: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 12, 9, 23, 15, 18, 16, 19, 20, 25, 17, 31, 10, 21, 6], [29, 24, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
110: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 20, 15, 16, 12, 18, 17, 25, 21, 9, 19, 23, 31], [24, 26, 30, 29, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
111: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 10, 26, 15, 6, 20, 12, 21, 16, 25, 17, 18, 31, 24], [23, 19, 29, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
112: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 24, 10, 18, 23, 6, 17, 12, 15, 16, 29, 19, 31, 30], [20, 25, 21, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
113: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 9, 12, 17, 15, 16, 21, 20, 25, 18, 31, 26, 23], [24, 19, 29, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
114: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 26, 10, 9, 17, 12, 16, 19, 15, 30, 29, 18, 24, 23], [20, 21, 31, 25, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
115: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 10, 15, 20, 18, 17, 12, 21, 29, 23, 24, 25, 19], [16, 31, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
116: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 25, 12, 20, 10, 16, 19, 17, 21, 15, 24, 23, 26, 6], [29, 18, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
117: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 10, 9, 20, 12, 15, 31, 21, 16, 17, 19, 25, 23, 24], [18, 30, 29, 26, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
118: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 6, 9, 10, 12, 23, 18, 15, 16, 25, 17, 26, 19, 29, 24], [20, 21, 30, 31, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
119: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 10, 6, 19, 12, 15, 17, 20, 31, 23, 21, 26, 25, 16], [18, 24, 29, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
120: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 6, 15, 12, 10, 19, 18, 23, 16, 25, 17, 26, 29, 31], [20, 21, 30, 24, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
121: [[35, 27, 43, 7, 22, 2, 11], [1, 13, 3, 4, 5, 14, 28, 8, 9, 12, 15, 17, 23, 6, 24, 19, 25, 16, 31, 10, 20, 18], [21, 29, 26, 30, 58, 33, 34, 32, 46], [37, 36, 39, 38, 44, 40, 45, 42, 47, 51, 50, 56], [49, 55, 52, 41, 48, 53, 54, 59, 57, 60]]
