75: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 27, 9, 8, 11, 12, 15, 18, 26, 19, 16, 17, 21, 22], [20, 23, 24, 25, 31, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 42, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
76: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 11, 8, 12, 16, 15, 31, 27, 19, 20, 18, 17, 21, 9], [22, 23, 26, 24, 25, 30, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
77: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 27, 10, 11, 9, 8, 12, 31, 18, 19, 16, 17, 15, 21, 20], [22, 23, 26, 29, 24, 25, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
78: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 8, 9, 24, 15, 11, 19, 16, 17, 27, 12, 18, 21, 22], [20, 23, 26, 31, 29, 25, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 42, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
79: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 6, 10, 8, 24, 11, 12, 31, 17, 27, 15, 18, 19, 21, 22], [20, 23, 25, 16, 26, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
80: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 27, 10, 11, 6, 8, 12, 15, 31, 29, 16, 17, 22, 23, 21], [18, 25, 30, 20, 19, 24, 26, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 47, 44, 45, 42, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
81: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 6, 10, 11, 12, 27, 8, 15, 26, 17, 16, 18, 19, 20, 21], [22, 23, 24, 25, 30, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
82: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 8, 12, 11, 9, 10, 15, 24, 19, 21, 18, 26, 17, 25, 22], [29, 16, 20, 23, 27, 30, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 47, 44, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
83: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 8, 16, 6, 11, 15, 9, 21, 12, 23, 25, 17, 19, 29, 30], [20, 18, 22, 24, 26, 31, 27, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 47, 45, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
84: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 26, 11, 8, 12, 9, 10, 15, 18, 17, 23, 19, 21, 16, 20], [22, 24, 25, 27, 29, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
85: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 15, 10, 9, 8, 26, 20, 30, 11, 27, 21, 16, 19, 12, 17], [18, 22, 24, 23, 25, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
86: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 8, 26, 12, 27, 9, 10, 31, 30, 19, 16, 11, 15, 21, 17], [23, 18, 24, 25, 22, 29, 20, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
87: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 8, 9, 25, 11, 15, 17, 12, 16, 18, 19, 20, 21, 23], [22, 31, 24, 30, 26, 27, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
88: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 12, 11, 9, 8, 10, 18, 27, 21, 16, 25, 19, 23, 15, 20], [17, 30, 22, 31, 26, 24, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
89: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 27, 11, 8, 12, 30, 17, 25, 22, 19, 18, 15, 20, 10, 21, 6], [16, 23, 24, 26, 31, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 47, 44, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
90: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 6, 10, 11, 12, 15, 9, 18, 22, 19, 21, 16, 17, 23, 20], [29, 26, 31, 25, 24, 27, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 47, 45, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
91: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 11, 12, 9, 18, 15, 20, 29, 16, 17, 19, 23, 10, 21, 6], [24, 22, 25, 26, 27, 31, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 37, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
92: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 15, 9, 30, 11, 8, 12, 10, 20, 21, 24, 16, 17, 22, 18, 6], [25, 19, 27, 23, 26, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
93: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 22, 8, 11, 12, 10, 6, 9, 17, 18, 23, 21, 20, 15, 27, 16], [19, 25, 24, 29, 26, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
94: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 26, 8, 12, 9, 15, 24, 10, 11, 21, 23, 17, 18, 16, 20], [22, 19, 29, 25, 31, 27, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 44, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
95: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 15, 6, 8, 9, 11, 12, 17, 27, 19, 16, 29, 21, 23, 22], [20, 25, 24, 18, 30, 26, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
96: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 6, 10, 9, 11, 27, 12, 15, 29, 21, 22, 17, 19, 23, 16], [20, 18, 30, 26, 25, 24, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
97: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 8, 27, 6, 9, 11, 12, 17, 15, 19, 16, 20, 18, 21, 22], [23, 30, 25, 24, 26, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
98: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 9, 8, 11, 16, 12, 15, 19, 27, 20, 17, 21, 18, 22], [23, 25, 24, 26, 29, 31, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
99: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 15, 6, 10, 24, 8, 9, 11, 25, 12, 16, 18, 17, 21, 20, 22], [23, 19, 26, 27, 30, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
100: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 9, 11, 15, 25, 10, 12, 8, 16, 19, 30, 17, 21, 23, 26], [20, 18, 27, 24, 22, 29, 31, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 44, 47, 42, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
101: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 11, 9, 8, 10, 25, 12, 15, 19, 18, 22, 20, 21, 17, 16], [23, 26, 31, 24, 27, 30, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
102: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 26, 6, 8, 9, 10, 31, 29, 11, 12, 21, 19, 22, 15, 17, 18], [20, 16, 23, 24, 27, 25, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 42, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
103: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 30, 10, 6, 8, 22, 12, 15, 11, 24, 23, 16, 17, 21, 20], [25, 19, 18, 26, 29, 27, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 47, 42, 45, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
104: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 11, 6, 9, 10, 8, 23, 24, 12, 19, 25, 20, 16, 30, 21, 22], [15, 27, 17, 26, 31, 18, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
105: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 6, 11, 9, 10, 23, 12, 31, 29, 24, 19, 20, 18, 21, 15], [16, 17, 22, 27, 25, 26, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 47, 42, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
106: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 9, 27, 10, 8, 17, 30, 11, 12, 21, 15, 16, 20, 18, 22], [19, 23, 24, 26, 25, 29, 31, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 37, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
107: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 9, 27, 11, 6, 8, 17, 10, 23, 26, 16, 12, 20, 19, 21, 31], [15, 18, 22, 24, 25, 29, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 37, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
108: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 30, 8, 11, 6, 10, 12, 9, 26, 24, 15, 27, 19, 22, 16, 23], [20, 25, 17, 18, 21, 29, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 45, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
109: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 6, 26, 9, 10, 30, 11, 15, 17, 22, 20, 12, 31, 23, 19], [16, 18, 21, 29, 25, 24, 27, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
110: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 11, 9, 8, 20, 12, 15, 27, 24, 22, 16, 30, 18, 17], [19, 23, 21, 25, 31, 26, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
111: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 31, 10, 11, 12, 8, 9, 15, 19, 16, 26, 17, 18, 23, 20], [24, 27, 22, 21, 25, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 47, 44, 42, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
112: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 26, 10, 11, 27, 16, 6, 9, 12, 25, 15, 19, 17, 23, 18], [20, 21, 24, 30, 22, 31, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
113: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 22, 8, 11, 9, 6, 24, 27, 12, 19, 16, 17, 23, 15, 20], [18, 21, 25, 31, 30, 26, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
114: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 8, 11, 10, 9, 12, 15, 25, 17, 20, 18, 23, 24, 26, 16], [19, 21, 22, 27, 31, 30, 29, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 44, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
115: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 9, 30, 6, 24, 29, 27, 17, 10, 19, 11, 26, 12, 16, 20], [22, 21, 15, 23, 18, 25, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 44, 42, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
116: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 8, 10, 26, 9, 11, 12, 19, 15, 16, 22, 20, 17, 31, 23, 21], [25, 18, 6, 29, 27, 30, 24, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
117: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 6, 17, 8, 11, 12, 15, 9, 27, 25, 16, 18, 22, 29, 26], [19, 23, 20, 21, 30, 24, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
118: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 12, 6, 9, 8, 10, 11, 29, 24, 25, 23, 19, 17, 15, 16, 20], [18, 30, 21, 27, 22, 31, 26, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 45, 47, 44, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
119: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 9, 8, 11, 10, 12, 25, 31, 15, 16, 18, 23, 17, 19, 20], [21, 24, 22, 26, 27, 29, 30, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 47, 45, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
120: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 6, 10, 9, 11, 8, 16, 12, 25, 29, 15, 17, 20, 19, 22, 27], [21, 23, 24, 26, 18, 31, 30, 40, 45, 32, 43], [33, 34, 39, 36, 46, 38, 41, 37, 44, 42, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
121: [[35, 7, 2, 1, 3, 14], [4, 13, 28, 5, 10, 8, 26, 9, 25, 6, 12, 15, 16, 11, 17, 20, 27, 22, 18], [19, 23, 24, 21, 29, 30, 31, 40, 37, 32, 43], [33, 34, 39, 36, 46, 38, 41, 42, 44, 45, 47, 51], [52, 57, 48, 49, 50, 55, 54, 53, 56, 58, 59, 60]]
