75: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 31, 6, 11, 9, 10, 12, 28, 24, 26, 29, 16, 17, 22], [8, 14, 23, 15, 18, 19, 20, 27, 30, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 45, 41, 43], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
76: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 28, 14, 6, 9, 8, 10, 11, 12, 15, 20, 17, 16, 29, 19], [18, 23, 24, 25, 22, 27, 26, 31, 30, 36, 40, 33, 34, 32, 47, 39, 37, 38, 42, 43, 41, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
77: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 14, 8, 19, 6, 12, 11, 27, 10, 23, 17, 22, 9, 15, 18], [16, 29, 20, 25, 26, 28, 31, 36, 40, 33, 32, 34, 47, 37, 38, 39, 42, 43, 41, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
78: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 30, 10, 9, 15, 6, 14, 8, 11, 22, 19, 12, 16, 18], [28, 17, 23, 20, 24, 29, 27, 26, 31, 36, 40, 33, 34, 32, 47, 38, 37, 39, 41, 43, 42, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
79: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 9, 11, 8, 12, 15, 10, 18, 17, 20, 23, 16], [30, 19, 22, 27, 31, 29, 26, 25, 28, 36, 40, 33, 34, 32, 47, 38, 39, 37, 46, 41, 42, 43], [44, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
80: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 26, 14, 6, 9, 27, 10, 8, 11, 12, 30, 15, 17, 16, 22], [18, 19, 23, 24, 28, 31, 29, 20, 25, 36, 40, 33, 32, 34, 47, 38, 39, 37, 41, 42, 43, 44], [46, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
81: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 10, 9, 15, 11, 31, 12, 30, 6, 19, 8, 18, 17, 28, 20], [23, 16, 22, 25, 27, 26, 29, 36, 40, 33, 32, 34, 47, 38, 37, 39, 46, 43, 42, 41], [44, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
82: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 28, 30, 10, 9, 11, 8, 12, 6, 15, 18, 24, 14, 26, 17, 19, 20], [16, 23, 22, 29, 31, 25, 27, 36, 40, 33, 34, 32, 47, 39, 37, 38, 43, 46, 42, 41], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
83: [[7, 35, 2, 1, 3], [4, 13, 5, 24, 30, 14, 9, 27, 25, 11, 12, 8, 17, 19, 18, 10, 21, 6], [20, 15, 16, 22, 29, 31, 23, 26, 28, 36, 40, 33, 34, 32, 47, 38, 39, 37, 41, 42, 43, 46], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
84: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 31, 10, 6, 9, 11, 14, 8, 12, 29, 28, 19, 26, 16], [22, 15, 17, 27, 20, 18, 23, 25, 30, 36, 40, 33, 34, 32, 47, 38, 37, 39, 42, 41, 44, 45], [43, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
85: [[7, 35, 2, 1, 3], [4, 13, 5, 24, 14, 12, 17, 11, 22, 8, 9, 29, 19, 15, 16, 10, 21, 6], [18, 20, 30, 23, 31, 27, 25, 28, 26, 36, 40, 33, 34, 32, 47, 38, 39, 37, 41, 43, 42, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
86: [[7, 35, 2, 1, 3], [4, 13, 21, 6, 24, 14, 5, 11, 9, 10, 8, 12, 17, 15, 25, 18, 16, 20], [19, 22, 23, 26, 27, 29, 31, 28, 30, 36, 40, 33, 34, 32, 47, 39, 37, 38, 41, 42, 43, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
87: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 28, 10, 6, 15, 8, 9, 27, 12, 11, 31, 16, 14, 20, 18], [17, 26, 19, 22, 23, 29, 24, 30, 25, 36, 40, 33, 32, 34, 47, 39, 45, 38, 42, 37, 41, 43], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
88: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 28, 14, 6, 11, 8, 9, 27, 17, 10, 15, 12, 20, 16, 18], [22, 26, 19, 23, 29, 25, 30, 24, 31, 36, 40, 33, 34, 32, 47, 39, 37, 38, 43, 41, 44, 42], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
89: [[7, 35, 2, 1, 3], [4, 13, 5, 21, 25, 22, 10, 11, 6, 8, 14, 9, 15, 31, 16, 23, 12, 30], [17, 19, 18, 20, 28, 29, 24, 26, 27, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 45, 43, 41], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
90: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 17, 14, 6, 9, 10, 12, 11, 15, 8, 24, 23, 28, 19, 26], [16, 31, 22, 18, 20, 27, 25, 29, 30, 36, 40, 33, 32, 34, 47, 39, 38, 37, 45, 42, 43, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
91: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 30, 27, 14, 10, 6, 8, 9, 12, 11, 15, 19, 24, 16, 22], [23, 17, 25, 18, 26, 28, 20, 29, 31, 36, 40, 33, 34, 32, 47, 39, 38, 43, 42, 41, 44, 37], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
92: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 14, 6, 11, 24, 9, 8, 10, 12, 28, 17, 20, 15, 18], [16, 31, 19, 23, 30, 22, 27, 26, 29, 36, 40, 33, 34, 37, 47, 32, 39, 38, 43, 45, 42, 41], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
93: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 8, 15, 6, 10, 9, 12, 14, 30, 11, 26, 16, 27, 17, 22], [18, 23, 19, 31, 24, 20, 29, 28, 25, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 41, 43, 45], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
94: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 30, 6, 10, 9, 8, 14, 16, 11, 19, 12, 15, 20, 18], [22, 17, 31, 23, 27, 24, 26, 28, 29, 36, 40, 33, 34, 32, 47, 37, 39, 38, 42, 45, 43, 41], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
95: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 9, 11, 12, 15, 8, 10, 17, 27, 22, 16, 19], [20, 31, 18, 30, 23, 29, 25, 26, 28, 36, 40, 33, 34, 32, 47, 39, 37, 38, 43, 41, 45, 42], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
96: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 9, 14, 6, 8, 10, 15, 12, 23, 11, 19, 26, 17, 18, 20], [31, 27, 22, 16, 24, 25, 28, 29, 30, 36, 40, 33, 34, 32, 47, 39, 45, 46, 42, 37, 38, 41], [44, 43, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
97: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 26, 6, 14, 10, 11, 12, 8, 23, 24, 30, 25, 9, 27, 22, 19, 20], [15, 16, 28, 17, 29, 18, 31, 36, 40, 33, 34, 32, 47, 37, 39, 38, 42, 43, 45, 41], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
98: [[7, 35, 2, 1, 3], [4, 13, 21, 16, 27, 14, 5, 6, 25, 11, 10, 8, 9, 28, 12, 18, 15, 20], [22, 17, 19, 31, 23, 24, 26, 29, 30, 36, 40, 33, 32, 34, 47, 38, 39, 37, 43, 42, 44, 46], [45, 41, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
99: [[7, 35, 2, 1, 3], [4, 13, 21, 20, 25, 15, 14, 5, 11, 12, 6, 30, 8, 10, 16, 26, 9, 18], [19, 22, 31, 28, 17, 27, 24, 23, 29, 36, 40, 33, 32, 34, 47, 39, 37, 38, 42, 43, 41, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
100: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 26, 6, 8, 10, 9, 12, 11, 14, 29, 18, 15, 20, 17, 19], [22, 23, 28, 27, 31, 16, 24, 25, 30, 36, 40, 33, 34, 32, 47, 37, 38, 39, 41, 45, 43, 46], [44, 42, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
101: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 11, 14, 6, 9, 8, 10, 12, 16, 15, 19, 22, 26, 17, 23], [27, 25, 24, 29, 30, 18, 28, 20, 31, 36, 40, 33, 32, 34, 47, 37, 39, 38, 43, 41, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
102: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 9, 15, 8, 10, 11, 12, 16, 19, 18, 17, 22, 20, 23], [27, 26, 31, 29, 25, 30, 28, 36, 40, 33, 34, 32, 47, 38, 37, 39, 42, 43, 46, 41], [44, 45, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
103: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 22, 8, 15, 17, 14, 10, 27, 6, 9, 23, 25, 20, 26], [16, 11, 12, 18, 19, 30, 31, 28, 29, 36, 40, 33, 34, 32, 47, 38, 37, 42, 39, 43, 45, 41], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
104: [[7, 35, 2, 1, 3], [4, 13, 5, 26, 31, 9, 8, 12, 27, 15, 14, 11, 17, 20, 16, 24, 22, 10, 21, 6], [19, 18, 23, 28, 25, 29, 30, 36, 40, 33, 32, 34, 47, 39, 37, 38, 45, 43, 42, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
105: [[7, 35, 2, 1, 3], [4, 13, 5, 14, 8, 9, 12, 26, 15, 17, 22, 27, 19, 11, 16, 10, 21, 6], [18, 23, 20, 31, 25, 24, 29, 28, 30, 36, 40, 33, 34, 32, 47, 37, 39, 38, 41, 43, 45, 42], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
106: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 6, 8, 11, 9, 10, 12, 14, 26, 15, 19, 27, 22], [16, 17, 20, 31, 29, 18, 25, 23, 28, 36, 40, 33, 34, 32, 47, 38, 37, 39, 43, 45, 42, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
107: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 8, 10, 6, 12, 11, 9, 15, 19, 16, 18, 20, 22], [17, 25, 23, 27, 26, 31, 30, 28, 29, 36, 40, 33, 32, 34, 47, 38, 37, 39, 43, 41, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
108: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 10, 9, 11, 6, 15, 8, 14, 12, 19, 18, 16, 22, 17, 20], [23, 26, 25, 27, 28, 29, 31, 36, 40, 33, 32, 34, 47, 39, 37, 38, 41, 43, 42, 44], [45, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
109: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 8, 14, 12, 11, 15, 27, 9, 6, 10, 26, 17, 19, 23, 22], [20, 16, 18, 24, 30, 31, 29, 28, 25, 36, 40, 33, 34, 32, 47, 38, 39, 37, 41, 43, 42, 46], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
110: [[7, 35, 2, 1, 3], [4, 13, 18, 24, 30, 12, 8, 11, 31, 9, 14, 5, 17, 15, 29, 27, 10, 21], [28, 22, 23, 16, 19, 20, 26, 25, 36, 40, 33, 34, 32, 47, 38, 37, 39, 41, 42, 43, 46, 6], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
111: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 30, 12, 10, 9, 14, 6, 8, 25, 11, 20, 19, 23, 16], [15, 26, 18, 17, 22, 27, 28, 31, 29, 36, 40, 33, 34, 32, 47, 38, 37, 39, 42, 43, 41, 45], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
112: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 12, 11, 6, 8, 9, 10, 20, 14, 15, 19, 23, 22, 16], [25, 17, 28, 18, 30, 29, 27, 26, 31, 36, 40, 33, 32, 34, 47, 38, 39, 37, 43, 46, 42, 41], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
113: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 10, 8, 15, 12, 9, 19, 23, 14, 27, 18, 25, 17, 16, 11], [22, 6, 20, 26, 24, 28, 29, 31, 30, 36, 40, 33, 32, 34, 47, 46, 37, 38, 45, 41, 39, 42], [43, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
114: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 8, 15, 6, 9, 25, 11, 10, 14, 16, 12, 19, 18, 22, 20], [23, 24, 17, 31, 26, 27, 28, 30, 29, 36, 40, 33, 34, 32, 47, 37, 38, 39, 42, 41, 46, 45], [43, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
115: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 25, 14, 6, 11, 9, 12, 8, 15, 20, 22, 17, 10, 16, 18], [23, 19, 24, 29, 26, 27, 28, 30, 31, 36, 40, 33, 34, 32, 47, 37, 39, 38, 42, 45, 43, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
116: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 6, 10, 11, 17, 8, 14, 9, 22, 19, 12, 23, 15, 26, 28, 16], [20, 18, 27, 25, 29, 31, 30, 36, 40, 33, 34, 38, 47, 46, 39, 37, 41, 43, 42, 45], [32, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
117: [[7, 35, 2, 1, 3], [4, 13, 29, 5, 24, 22, 6, 12, 25, 8, 14, 15, 11, 18, 19, 9, 21, 26, 20, 10], [16, 27, 23, 17, 31, 28, 30, 36, 40, 33, 34, 32, 47, 45, 37, 39, 38, 43, 41, 42], [46, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
118: [[7, 35, 2, 1, 3], [4, 13, 21, 5, 24, 14, 6, 15, 25, 8, 12, 9, 29, 10, 17, 11, 16, 20, 22, 18], [30, 19, 31, 23, 28, 26, 27, 36, 40, 33, 34, 32, 47, 38, 37, 39, 43, 41, 46, 42], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
119: [[7, 35, 2, 1, 3], [4, 13, 29, 5, 8, 30, 9, 15, 17, 6, 12, 10, 11, 16, 22, 24, 14, 18], [21, 19, 20, 25, 26, 23, 27, 28, 31, 36, 40, 33, 32, 34, 47, 38, 37, 45, 39, 42, 43, 41], [44, 46, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
120: [[7, 35, 2, 1, 3], [4, 13, 5, 6, 24, 14, 12, 8, 10, 9, 15, 22, 17, 26, 16, 19, 11, 18], [28, 20, 21, 25, 23, 30, 27, 31, 29, 36, 40, 33, 32, 34, 47, 38, 39, 37, 41, 46, 42, 43], [45, 44, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
121: [[7, 35, 2, 1, 3], [4, 13, 29, 5, 8, 6, 11, 9, 18, 10, 14, 22, 31, 15, 19, 25, 26, 30, 17, 23], [20, 16, 28, 21, 24, 12, 27, 36, 40, 33, 32, 34, 47, 39, 37, 46, 38, 45, 42, 41], [44, 43, 56, 58, 54, 51, 50], [49, 52, 53, 48, 55, 59, 57, 60]]
